event_id,product_id,event_type,event_date,notes
608,279,rental_start,2024-05-29,rental_id=608
609,279,rental_start,2024-06-24,rental_id=609
610,279,rental_start,2024-07-16,rental_id=610
611,279,rental_start,2024-08-06,rental_id=611
612,279,rental_start,2024-08-28,rental_id=612
613,280,rental_start,2023-11-25,rental_id=613
614,280,rental_start,2023-12-20,rental_id=614
615,280,rental_start,2024-01-13,rental_id=615
616,280,rental_start,2024-02-07,rental_id=616
617,280,rental_start,2024-03-01,rental_id=617
618,280,rental_start,2024-03-25,rental_id=618
619,282,rental_start,2024-10-30,rental_id=619
620,282,rental_start,2024-11-18,rental_id=620
621,284,rental_start,2023-01-29,rental_id=621
622,284,rental_start,2023-02-26,rental_id=622
623,284,rental_start,2023-03-18,rental_id=623
624,284,rental_start,2023-04-04,rental_id=624
625,284,rental_start,2023-04-28,rental_id=625
626,284,rental_start,2023-05-15,rental_id=626
627,285,rental_start,2024-12-07,rental_id=627
628,292,rental_start,2024-08-03,rental_id=628
629,292,rental_start,2024-09-01,rental_id=629
630,292,rental_start,2024-10-05,rental_id=630
631,292,rental_start,2024-11-06,rental_id=631
632,292,rental_start,2024-11-23,rental_id=632
633,293,rental_start,2023-09-09,rental_id=633
634,293,rental_start,2023-10-11,rental_id=634
635,293,rental_start,2023-10-24,rental_id=635
636,293,rental_start,2023-11-04,rental_id=636
637,295,rental_start,2024-06-29,rental_id=637
638,295,rental_start,2024-07-18,rental_id=638
639,295,rental_start,2024-08-19,rental_id=639
640,296,rental_start,2024-07-04,rental_id=640
641,296,rental_start,2024-07-14,rental_id=641
642,296,rental_start,2024-08-15,rental_id=642
643,296,rental_start,2024-09-03,rental_id=643
644,296,rental_start,2024-10-05,rental_id=644
645,297,rental_start,2022-02-12,rental_id=645
646,297,rental_start,2022-02-24,rental_id=646
647,297,rental_start,2022-03-14,rental_id=647
648,297,rental_start,2022-03-30,rental_id=648
649,299,rental_start,2024-08-17,rental_id=649
650,299,rental_start,2024-08-30,rental_id=650
651,299,rental_start,2024-10-01,rental_id=651
652,299,rental_start,2024-10-18,rental_id=652
653,299,rental_start,2024-11-05,rental_id=653
654,301,rental_start,2024-09-20,rental_id=654
655,301,rental_start,2024-10-21,rental_id=655
656,301,rental_start,2024-11-22,rental_id=656
657,302,rental_start,2023-05-29,rental_id=657
658,302,rental_start,2023-07-20,rental_id=658
659,303,rental_start,2024-07-13,rental_id=659
660,303,rental_start,2024-07-30,rental_id=660
661,303,rental_start,2024-08-11,rental_id=661
662,306,rental_start,2024-12-13,rental_id=662
663,307,rental_start,2022-11-16,rental_id=663
664,307,rental_start,2022-12-06,rental_id=664
665,307,rental_start,2023-01-09,rental_id=665
666,307,rental_start,2023-02-02,rental_id=666
667,308,rental_start,2023-07-15,rental_id=667
668,308,rental_start,2023-08-14,rental_id=668
669,308,rental_start,2023-08-30,rental_id=669
670,308,rental_start,2023-09-30,rental_id=670
671,308,rental_start,2023-10-20,rental_id=671
672,309,rental_start,2024-09-11,rental_id=672
673,309,rental_start,2024-09-23,rental_id=673
674,309,rental_start,2024-10-11,rental_id=674
675,309,rental_start,2024-11-12,rental_id=675
676,309,rental_start,2024-12-27,rental_id=676
677,310,rental_start,2023-03-11,rental_id=677
678,310,rental_start,2023-04-18,rental_id=678
679,310,rental_start,2023-05-12,rental_id=679
680,312,rental_start,2024-09-10,rental_id=680
681,312,rental_start,2024-10-18,rental_id=681
682,312,rental_start,2024-11-13,rental_id=682
683,312,rental_start,2024-12-12,rental_id=683
684,314,rental_start,2023-07-09,rental_id=684
685,314,rental_start,2023-08-07,rental_id=685
686,314,rental_start,2023-08-19,rental_id=686
687,314,rental_start,2023-09-10,rental_id=687
688,316,rental_start,2024-08-27,rental_id=688
689,316,rental_start,2024-09-03,rental_id=689
690,316,rental_start,2024-09-09,rental_id=690
691,316,rental_start,2024-09-14,rental_id=691
692,317,rental_start,2023-08-12,rental_id=692
693,317,rental_start,2023-08-16,rental_id=693
694,317,rental_start,2023-08-23,rental_id=694
695,317,rental_start,2023-08-29,rental_id=695
696,318,rental_start,2024-12-13,rental_id=696
697,320,rental_start,2024-09-17,rental_id=697
698,320,rental_start,2024-09-24,rental_id=698
699,320,rental_start,2024-10-14,rental_id=699
700,321,rental_start,2024-01-11,rental_id=700
701,321,rental_start,2024-01-26,rental_id=701
702,321,rental_start,2024-02-01,rental_id=702
703,322,rental_start,2024-07-04,rental_id=703
704,322,rental_start,2024-07-12,rental_id=704
705,322,rental_start,2024-07-21,rental_id=705
706,322,rental_start,2024-07-29,rental_id=706
707,323,rental_start,2022-05-21,rental_id=707
708,323,rental_start,2022-05-27,rental_id=708
709,323,rental_start,2022-06-02,rental_id=709
710,323,rental_start,2022-06-08,rental_id=710
711,324,rental_start,2024-04-05,rental_id=711
712,324,rental_start,2024-04-13,rental_id=712
713,324,rental_start,2024-04-21,rental_id=713
714,324,rental_start,2024-05-06,rental_id=714
715,327,rental_start,2024-11-22,rental_id=715
716,327,rental_start,2024-11-28,rental_id=716
717,327,rental_start,2024-12-08,rental_id=717
718,328,rental_start,2024-05-14,rental_id=718
719,328,rental_start,2024-05-19,rental_id=719
720,328,rental_start,2024-05-24,rental_id=720
721,328,rental_start,2024-05-29,rental_id=721
722,329,rental_start,2024-04-14,rental_id=722
723,329,rental_start,2024-04-24,rental_id=723
724,329,rental_start,2024-04-30,rental_id=724
725,329,rental_start,2024-05-05,rental_id=725
726,332,rental_start,2024-06-05,rental_id=726
727,332,rental_start,2024-06-11,rental_id=727
728,332,rental_start,2024-06-21,rental_id=728
729,332,rental_start,2024-06-29,rental_id=729
730,333,rental_start,2024-04-04,rental_id=730
731,333,rental_start,2024-04-10,rental_id=731
732,333,rental_start,2024-04-17,rental_id=732
733,333,rental_start,2024-04-23,rental_id=733
734,334,rental_start,2024-09-16,rental_id=734
735,334,rental_start,2024-09-24,rental_id=735
736,334,rental_start,2024-10-01,rental_id=736
737,334,rental_start,2024-10-11,rental_id=737
738,337,rental_start,2023-09-23,rental_id=738
739,337,rental_start,2023-10-03,rental_id=739
740,337,rental_start,2023-10-09,rental_id=740
741,337,rental_start,2023-10-19,rental_id=741
742,338,rental_start,2023-07-19,rental_id=742
743,338,rental_start,2023-07-24,rental_id=743
744,338,rental_start,2023-07-31,rental_id=744
745,338,rental_start,2023-08-07,rental_id=745
746,339,rental_start,2024-01-11,rental_id=746
747,339,rental_start,2024-01-16,rental_id=747
748,339,rental_start,2024-01-22,rental_id=748
749,340,rental_start,2024-07-11,rental_id=749
750,340,rental_start,2024-07-23,rental_id=750
751,340,rental_start,2024-07-28,rental_id=751
752,340,rental_start,2024-08-03,rental_id=752
753,341,rental_start,2024-09-19,rental_id=753
754,341,rental_start,2024-09-25,rental_id=754
755,341,rental_start,2024-10-01,rental_id=755
756,341,rental_start,2024-10-07,rental_id=756
757,342,rental_start,2024-08-23,rental_id=757
758,342,rental_start,2024-08-29,rental_id=758
759,342,rental_start,2024-09-06,rental_id=759
760,342,rental_start,2024-09-11,rental_id=760
761,343,rental_start,2024-09-09,rental_id=761
762,343,rental_start,2024-09-15,rental_id=762
763,343,rental_start,2024-09-21,rental_id=763
764,343,rental_start,2024-09-27,rental_id=764
765,344,rental_start,2024-06-25,rental_id=765
766,344,rental_start,2024-06-30,rental_id=766
767,344,rental_start,2024-07-07,rental_id=767
768,346,rental_start,2024-10-31,rental_id=768
769,346,rental_start,2024-11-06,rental_id=769
770,346,rental_start,2024-11-11,rental_id=770
771,346,rental_start,2024-11-17,rental_id=771
772,347,rental_start,2024-05-03,rental_id=772
773,347,rental_start,2024-05-09,rental_id=773
774,347,rental_start,2024-05-16,rental_id=774
775,347,rental_start,2024-05-22,rental_id=775
776,349,rental_start,2023-01-18,rental_id=776
777,349,rental_start,2023-01-25,rental_id=777
778,352,rental_start,2021-02-03,rental_id=778
779,352,rental_start,2021-02-10,rental_id=779
780,352,rental_start,2021-02-20,rental_id=780
781,353,rental_start,2023-07-11,rental_id=781
782,353,rental_start,2023-07-19,rental_id=782
783,353,rental_start,2023-07-27,rental_id=783
784,353,rental_start,2023-08-05,rental_id=784
785,354,rental_start,2024-12-09,rental_id=785
786,356,rental_start,2024-01-25,rental_id=786
787,356,rental_start,2024-02-20,rental_id=787
788,357,rental_start,2024-03-20,rental_id=788
789,357,rental_start,2024-03-26,rental_id=789
790,357,rental_start,2024-03-31,rental_id=790
791,357,rental_start,2024-04-04,rental_id=791
792,359,rental_start,2024-02-14,rental_id=792
793,359,rental_start,2024-02-19,rental_id=793
794,359,rental_start,2024-02-25,rental_id=794
795,360,rental_start,2023-09-15,rental_id=795
796,360,rental_start,2023-09-20,rental_id=796
797,360,rental_start,2023-09-24,rental_id=797
798,360,rental_start,2023-09-29,rental_id=798
799,363,rental_start,2022-12-15,rental_id=799
800,363,rental_start,2023-01-09,rental_id=800
801,363,rental_start,2023-01-16,rental_id=801
802,364,rental_start,2024-04-24,rental_id=802
803,364,rental_start,2024-04-30,rental_id=803
804,364,rental_start,2024-05-06,rental_id=804
805,364,rental_start,2024-05-16,rental_id=805
806,365,rental_start,2023-10-28,rental_id=806
807,365,rental_start,2023-11-04,rental_id=807
808,365,rental_start,2023-11-09,rental_id=808
809,365,rental_start,2023-11-17,rental_id=809
810,367,rental_start,2024-05-10,rental_id=810
811,368,rental_start,2023-08-05,rental_id=811
812,369,rental_start,2024-11-09,rental_id=812
813,372,rental_start,2024-10-30,rental_id=813
814,373,rental_start,2024-12-30,rental_id=814
815,374,rental_start,2024-05-13,rental_id=815
816,374,rental_start,2024-08-14,rental_id=816
817,375,rental_start,2023-12-22,rental_id=817
818,375,rental_start,2024-03-28,rental_id=818
819,375,rental_start,2024-08-04,rental_id=819
820,376,rental_start,2024-09-19,rental_id=820
821,377,rental_start,2024-07-18,rental_id=821
822,380,rental_start,2021-11-15,rental_id=822
823,380,rental_start,2022-04-19,rental_id=823
824,381,rental_start,2024-12-10,rental_id=824
825,383,rental_start,2024-02-13,rental_id=825
826,383,rental_start,2024-07-20,rental_id=826
827,384,rental_start,2023-10-15,rental_id=827
828,384,rental_start,2024-01-24,rental_id=828
829,386,rental_start,2023-09-20,rental_id=829
830,386,rental_start,2023-11-24,rental_id=830
831,387,rental_start,2024-10-04,rental_id=831
832,389,rental_start,2023-01-15,rental_id=832
833,390,rental_start,2023-10-19,rental_id=833
834,394,rental_start,2024-06-05,rental_id=834
835,394,rental_start,2024-10-10,rental_id=835
836,394,rental_start,2024-12-14,rental_id=836
837,396,rental_start,2022-06-21,rental_id=837
838,397,rental_start,2024-12-06,rental_id=838
839,398,rental_start,2023-10-05,rental_id=839
840,398,rental_start,2024-03-09,rental_id=840
841,399,rental_start,2024-10-10,rental_id=841
842,400,rental_start,2023-07-28,rental_id=842
843,400,rental_start,2023-10-31,rental_id=843
844,400,rental_start,2024-05-07,rental_id=844
845,402,rental_start,2024-11-28,rental_id=845
846,403,rental_start,2024-07-04,rental_id=846
847,403,rental_start,2024-12-03,rental_id=847
848,405,rental_start,2023-05-20,rental_id=848
849,405,rental_start,2023-07-26,rental_id=849
