event_id,product_id,event_type,event_date,notes
608,250,rental_start,2023-11-08,rental_id=608
609,250,rental_start,2023-11-24,rental_id=609
610,251,rental_start,2024-02-08,rental_id=610
611,251,rental_start,2024-03-15,rental_id=611
612,251,rental_start,2024-05-06,rental_id=612
613,251,rental_start,2024-07-06,rental_id=613
614,253,rental_start,2024-02-28,rental_id=614
615,253,rental_start,2024-03-23,rental_id=615
616,253,rental_start,2024-04-09,rental_id=616
617,253,rental_start,2024-05-07,rental_id=617
618,254,rental_start,2024-12-22,rental_id=618
619,255,rental_start,2022-03-04,rental_id=619
620,255,rental_start,2022-04-16,rental_id=620
621,255,rental_start,2022-05-10,rental_id=621
622,255,rental_start,2022-06-07,rental_id=622
623,255,rental_start,2022-08-04,rental_id=623
624,255,rental_start,2022-09-09,rental_id=624
625,255,rental_start,2022-10-23,rental_id=625
626,257,rental_start,2024-04-23,rental_id=626
627,257,rental_start,2024-07-19,rental_id=627
628,257,rental_start,2024-08-14,rental_id=628
629,259,rental_start,2024-12-17,rental_id=629
630,260,rental_start,2024-04-21,rental_id=630
631,260,rental_start,2024-06-24,rental_id=631
632,260,rental_start,2024-10-20,rental_id=632
633,261,rental_start,2024-07-05,rental_id=633
634,261,rental_start,2024-09-19,rental_id=634
635,261,rental_start,2024-11-13,rental_id=635
636,261,rental_start,2024-11-30,rental_id=636
637,261,rental_start,2024-12-24,rental_id=637
638,262,rental_start,2023-11-23,rental_id=638
639,262,rental_start,2023-12-20,rental_id=639
640,262,rental_start,2024-02-13,rental_id=640
641,262,rental_start,2024-03-05,rental_id=641
642,262,rental_start,2024-04-05,rental_id=642
643,263,rental_start,2024-09-06,rental_id=643
644,263,rental_start,2024-10-18,rental_id=644
645,263,rental_start,2024-12-17,rental_id=645
646,264,rental_start,2024-10-18,rental_id=646
647,264,rental_start,2024-11-03,rental_id=647
648,264,rental_start,2024-12-14,rental_id=648
649,265,rental_start,2023-05-04,rental_id=649
650,265,rental_start,2023-05-18,rental_id=650
651,265,rental_start,2023-06-01,rental_id=651
652,265,rental_start,2023-06-20,rental_id=652
653,265,rental_start,2023-07-16,rental_id=653
654,266,rental_start,2024-07-13,rental_id=654
655,266,rental_start,2024-08-24,rental_id=655
656,266,rental_start,2024-09-19,rental_id=656
657,266,rental_start,2024-10-13,rental_id=657
658,266,rental_start,2024-11-10,rental_id=658
659,266,rental_start,2024-12-05,rental_id=659
660,267,rental_start,2023-03-05,rental_id=660
661,267,rental_start,2023-05-08,rental_id=661
662,267,rental_start,2023-06-13,rental_id=662
663,268,rental_start,2021-02-15,rental_id=663
664,268,rental_start,2021-04-15,rental_id=664
665,268,rental_start,2021-06-09,rental_id=665
666,268,rental_start,2021-07-02,rental_id=666
667,269,rental_start,2024-03-03,rental_id=667
668,269,rental_start,2024-03-22,rental_id=668
669,269,rental_start,2024-04-19,rental_id=669
670,269,rental_start,2024-05-14,rental_id=670
671,269,rental_start,2024-06-06,rental_id=671
672,271,rental_start,2024-04-20,rental_id=672
673,271,rental_start,2024-06-14,rental_id=673
674,271,rental_start,2024-06-27,rental_id=674
675,272,rental_start,2021-06-24,rental_id=675
676,272,rental_start,2021-08-11,rental_id=676
677,273,rental_start,2023-04-09,rental_id=677
678,273,rental_start,2023-04-23,rental_id=678
679,273,rental_start,2023-06-06,rental_id=679
680,274,rental_start,2024-11-04,rental_id=680
681,274,rental_start,2024-11-30,rental_id=681
682,275,rental_start,2024-10-26,rental_id=682
683,275,rental_start,2024-11-07,rental_id=683
684,275,rental_start,2024-11-21,rental_id=684
685,276,rental_start,2022-11-18,rental_id=685
686,276,rental_start,2022-12-04,rental_id=686
687,276,rental_start,2023-01-09,rental_id=687
688,276,rental_start,2023-03-05,rental_id=688
689,276,rental_start,2023-03-28,rental_id=689
690,277,rental_start,2023-06-11,rental_id=690
691,277,rental_start,2023-07-10,rental_id=691
692,277,rental_start,2023-08-02,rental_id=692
693,277,rental_start,2023-08-26,rental_id=693
694,278,rental_start,2023-03-03,rental_id=694
695,278,rental_start,2023-03-23,rental_id=695
696,278,rental_start,2023-05-08,rental_id=696
697,278,rental_start,2023-06-16,rental_id=697
698,278,rental_start,2023-07-27,rental_id=698
699,278,rental_start,2023-08-28,rental_id=699
700,280,rental_start,2023-06-02,rental_id=700
701,280,rental_start,2023-08-13,rental_id=701
702,280,rental_start,2023-09-13,rental_id=702
703,281,rental_start,2024-07-21,rental_id=703
704,281,rental_start,2024-08-11,rental_id=704
705,281,rental_start,2024-09-03,rental_id=705
706,281,rental_start,2024-09-29,rental_id=706
707,281,rental_start,2024-11-02,rental_id=707
708,281,rental_start,2024-11-27,rental_id=708
709,282,rental_start,2023-11-20,rental_id=709
710,282,rental_start,2023-12-14,rental_id=710
711,282,rental_start,2024-01-15,rental_id=711
712,282,rental_start,2024-02-12,rental_id=712
713,282,rental_start,2024-03-10,rental_id=713
714,282,rental_start,2024-04-05,rental_id=714
715,283,rental_start,2024-10-18,rental_id=715
716,283,rental_start,2024-11-11,rental_id=716
717,284,rental_start,2024-03-22,rental_id=717
718,284,rental_start,2024-05-27,rental_id=718
719,284,rental_start,2024-06-22,rental_id=719
720,285,rental_start,2024-10-04,rental_id=720
721,285,rental_start,2024-10-30,rental_id=721
722,285,rental_start,2024-12-11,rental_id=722
723,286,rental_start,2024-09-02,rental_id=723
724,286,rental_start,2024-09-24,rental_id=724
725,286,rental_start,2024-10-23,rental_id=725
726,286,rental_start,2024-11-13,rental_id=726
727,287,rental_start,2022-04-06,rental_id=727
728,287,rental_start,2022-04-26,rental_id=728
729,287,rental_start,2022-05-25,rental_id=729
730,287,rental_start,2022-06-19,rental_id=730
731,288,rental_start,2024-11-25,rental_id=731
732,288,rental_start,2024-12-30,rental_id=732
733,289,rental_start,2023-11-15,rental_id=733
734,289,rental_start,2023-12-06,rental_id=734
735,289,rental_start,2023-12-24,rental_id=735
736,289,rental_start,2024-01-24,rental_id=736
737,290,rental_start,2024-11-26,rental_id=737
738,291,rental_start,2024-12-08,rental_id=738
739,292,rental_start,2023-08-14,rental_id=739
740,292,rental_start,2023-09-18,rental_id=740
741,292,rental_start,2023-10-14,rental_id=741
742,292,rental_start,2023-11-29,rental_id=742
743,294,rental_start,2024-10-05,rental_id=743
744,294,rental_start,2024-11-07,rental_id=744
745,294,rental_start,2024-11-27,rental_id=745
746,294,rental_start,2024-12-29,rental_id=746
747,295,rental_start,2024-10-24,rental_id=747
748,295,rental_start,2024-11-11,rental_id=748
749,295,rental_start,2024-11-25,rental_id=749
750,296,rental_start,2024-08-29,rental_id=750
751,296,rental_start,2024-10-16,rental_id=751
752,296,rental_start,2024-11-20,rental_id=752
753,297,rental_start,2024-10-08,rental_id=753
754,297,rental_start,2024-10-24,rental_id=754
755,297,rental_start,2024-11-13,rental_id=755
756,297,rental_start,2024-12-05,rental_id=756
757,299,rental_start,2023-12-06,rental_id=757
758,299,rental_start,2024-02-06,rental_id=758
759,299,rental_start,2024-02-25,rental_id=759
760,300,rental_start,2022-12-14,rental_id=760
761,300,rental_start,2022-12-31,rental_id=761
762,300,rental_start,2023-02-04,rental_id=762
763,300,rental_start,2023-02-16,rental_id=763
764,300,rental_start,2023-03-15,rental_id=764
765,300,rental_start,2023-04-17,rental_id=765
766,300,rental_start,2023-05-25,rental_id=766
767,301,rental_start,2024-04-23,rental_id=767
768,301,rental_start,2024-05-19,rental_id=768
769,301,rental_start,2024-07-03,rental_id=769
770,301,rental_start,2024-08-16,rental_id=770
771,302,rental_start,2024-03-05,rental_id=771
772,302,rental_start,2024-05-08,rental_id=772
773,302,rental_start,2024-05-29,rental_id=773
774,303,rental_start,2023-10-25,rental_id=774
775,303,rental_start,2023-11-10,rental_id=775
776,303,rental_start,2023-11-25,rental_id=776
777,303,rental_start,2023-12-28,rental_id=777
778,303,rental_start,2024-01-17,rental_id=778
779,305,rental_start,2023-05-03,rental_id=779
780,305,rental_start,2023-05-21,rental_id=780
781,305,rental_start,2023-06-12,rental_id=781
782,305,rental_start,2023-07-15,rental_id=782
783,306,rental_start,2023-11-29,rental_id=783
784,306,rental_start,2023-12-30,rental_id=784
785,306,rental_start,2024-01-15,rental_id=785
786,306,rental_start,2024-02-05,rental_id=786
787,306,rental_start,2024-02-26,rental_id=787
788,306,rental_start,2024-03-16,rental_id=788
789,307,rental_start,2023-09-11,rental_id=789
790,307,rental_start,2023-09-30,rental_id=790
791,307,rental_start,2023-10-25,rental_id=791
792,309,rental_start,2024-04-09,rental_id=792
793,309,rental_start,2024-05-27,rental_id=793
794,311,rental_start,2022-04-02,rental_id=794
795,311,rental_start,2022-04-22,rental_id=795
796,311,rental_start,2022-05-27,rental_id=796
797,311,rental_start,2022-07-25,rental_id=797
798,312,rental_start,2022-09-15,rental_id=798
799,312,rental_start,2022-10-05,rental_id=799
800,312,rental_start,2022-11-01,rental_id=800
801,312,rental_start,2022-11-26,rental_id=801
802,312,rental_start,2022-12-17,rental_id=802
803,313,rental_start,2024-10-19,rental_id=803
804,313,rental_start,2024-11-15,rental_id=804
805,313,rental_start,2024-12-10,rental_id=805
806,314,rental_start,2023-08-12,rental_id=806
807,314,rental_start,2023-09-03,rental_id=807
808,314,rental_start,2023-09-24,rental_id=808
809,314,rental_start,2023-10-19,rental_id=809
810,314,rental_start,2023-11-30,rental_id=810
811,314,rental_start,2023-12-20,rental_id=811
812,315,rental_start,2024-01-01,rental_id=812
813,315,rental_start,2024-01-25,rental_id=813
814,315,rental_start,2024-03-05,rental_id=814
815,315,rental_start,2024-03-26,rental_id=815
816,315,rental_start,2024-04-09,rental_id=816
817,316,rental_start,2020-12-17,rental_id=817
818,316,rental_start,2021-01-06,rental_id=818
819,316,rental_start,2021-02-20,rental_id=819
820,316,rental_start,2021-04-05,rental_id=820
821,316,rental_start,2021-04-30,rental_id=821
822,317,rental_start,2021-05-23,rental_id=822
823,317,rental_start,2021-06-18,rental_id=823
824,317,rental_start,2021-08-03,rental_id=824
825,317,rental_start,2021-08-26,rental_id=825
826,317,rental_start,2021-09-17,rental_id=826
827,317,rental_start,2021-10-22,rental_id=827
828,318,rental_start,2024-12-08,rental_id=828
829,319,rental_start,2021-03-06,rental_id=829
830,319,rental_start,2021-03-21,rental_id=830
831,319,rental_start,2021-05-03,rental_id=831
832,321,rental_start,2024-03-20,rental_id=832
833,321,rental_start,2024-04-15,rental_id=833
834,321,rental_start,2024-05-14,rental_id=834
835,321,rental_start,2024-06-29,rental_id=835
836,321,rental_start,2024-07-17,rental_id=836
837,321,rental_start,2024-08-16,rental_id=837
838,323,rental_start,2023-01-09,rental_id=838
839,323,rental_start,2023-02-21,rental_id=839
840,323,rental_start,2023-03-07,rental_id=840
841,323,rental_start,2023-03-28,rental_id=841
842,324,rental_start,2024-02-22,rental_id=842
843,324,rental_start,2024-03-20,rental_id=843
844,324,rental_start,2024-04-18,rental_id=844
845,324,rental_start,2024-05-30,rental_id=845
846,324,rental_start,2024-06-18,rental_id=846
847,324,rental_start,2024-07-30,rental_id=847
848,325,rental_start,2024-11-11,rental_id=848
849,326,rental_start,2023-11-29,rental_id=849
850,326,rental_start,2023-12-29,rental_id=850
851,326,rental_start,2024-03-26,rental_id=851
852,327,rental_start,2022-01-14,rental_id=852
853,327,rental_start,2022-02-04,rental_id=853
854,327,rental_start,2022-03-13,rental_id=854
855,327,rental_start,2022-04-15,rental_id=855
856,327,rental_start,2022-06-08,rental_id=856
857,328,rental_start,2023-11-05,rental_id=857
858,328,rental_start,2023-11-18,rental_id=858
859,328,rental_start,2023-12-01,rental_id=859
860,328,rental_start,2023-12-15,rental_id=860
861,329,rental_start,2024-03-12,rental_id=861
862,329,rental_start,2024-05-01,rental_id=862
863,329,rental_start,2024-07-30,rental_id=863
864,329,rental_start,2024-09-08,rental_id=864
865,331,rental_start,2024-07-16,rental_id=865
866,331,rental_start,2024-08-27,rental_id=866
867,331,rental_start,2024-09-08,rental_id=867
868,331,rental_start,2024-10-02,rental_id=868
869,331,rental_start,2024-11-09,rental_id=869
870,332,rental_start,2020-11-22,rental_id=870
871,332,rental_start,2020-12-22,rental_id=871
872,332,rental_start,2021-02-04,rental_id=872
873,332,rental_start,2021-02-26,rental_id=873
874,332,rental_start,2021-03-10,rental_id=874
875,333,rental_start,2024-10-04,rental_id=875
876,333,rental_start,2024-11-05,rental_id=876
877,333,rental_start,2024-11-23,rental_id=877
878,334,rental_start,2023-05-02,rental_id=878
879,334,rental_start,2023-06-02,rental_id=879
880,334,rental_start,2023-07-01,rental_id=880
881,335,rental_start,2024-10-07,rental_id=881
882,335,rental_start,2024-11-13,rental_id=882
883,335,rental_start,2024-12-06,rental_id=883
884,336,rental_start,2023-01-16,rental_id=884
885,336,rental_start,2023-02-11,rental_id=885
886,336,rental_start,2023-02-23,rental_id=886
887,336,rental_start,2023-03-30,rental_id=887
888,337,rental_start,2022-01-02,rental_id=888
889,337,rental_start,2022-02-03,rental_id=889
890,338,rental_start,2024-12-17,rental_id=890
891,340,rental_start,2021-12-04,rental_id=891
892,340,rental_start,2022-01-09,rental_id=892
893,340,rental_start,2022-01-29,rental_id=893
894,340,rental_start,2022-03-29,rental_id=894
895,340,rental_start,2022-04-20,rental_id=895
896,340,rental_start,2022-05-13,rental_id=896
897,341,rental_start,2024-08-20,rental_id=897
898,341,rental_start,2024-10-10,rental_id=898
899,342,rental_start,2022-03-08,rental_id=899
900,342,rental_start,2022-05-03,rental_id=900
901,343,rental_start,2024-12-13,rental_id=901
902,344,rental_start,2024-09-06,rental_id=902
903,344,rental_start,2024-10-10,rental_id=903
904,344,rental_start,2024-10-25,rental_id=904
905,344,rental_start,2024-11-19,rental_id=905
906,345,rental_start,2024-12-01,rental_id=906
907,346,rental_start,2024-01-05,rental_id=907
908,346,rental_start,2024-02-07,rental_id=908
909,346,rental_start,2024-02-26,rental_id=909
910,346,rental_start,2024-03-26,rental_id=910
911,347,rental_start,2024-11-21,rental_id=911
912,348,rental_start,2024-04-12,rental_id=912
913,348,rental_start,2024-05-21,rental_id=913
914,351,rental_start,2024-01-08,rental_id=914
915,351,rental_start,2024-02-29,rental_id=915
916,351,rental_start,2024-04-05,rental_id=916
917,351,rental_start,2024-05-19,rental_id=917
918,351,rental_start,2024-06-24,rental_id=918
919,351,rental_start,2024-08-16,rental_id=919
920,353,rental_start,2022-05-24,rental_id=920
921,353,rental_start,2022-07-22,rental_id=921
922,353,rental_start,2022-10-01,rental_id=922
923,353,rental_start,2022-11-24,rental_id=923
924,353,rental_start,2022-12-20,rental_id=924
925,353,rental_start,2023-02-09,rental_id=925
926,353,rental_start,2023-03-23,rental_id=926
927,354,rental_start,2024-12-08,rental_id=927
928,355,rental_start,2023-08-08,rental_id=928
929,355,rental_start,2023-10-18,rental_id=929
930,355,rental_start,2023-11-10,rental_id=930
931,355,rental_start,2023-12-06,rental_id=931
932,356,rental_start,2023-03-05,rental_id=932
933,356,rental_start,2023-04-02,rental_id=933
934,356,rental_start,2023-05-11,rental_id=934
935,356,rental_start,2023-08-14,rental_id=935
936,356,rental_start,2023-09-28,rental_id=936
937,357,rental_start,2022-09-20,rental_id=937
938,357,rental_start,2022-10-29,rental_id=938
939,357,rental_start,2022-11-26,rental_id=939
940,357,rental_start,2022-12-21,rental_id=940
941,357,rental_start,2023-01-30,rental_id=941
942,357,rental_start,2023-04-13,rental_id=942
943,358,rental_start,2024-08-01,rental_id=943
944,358,rental_start,2024-08-25,rental_id=944
945,358,rental_start,2024-10-19,rental_id=945
946,358,rental_start,2024-11-24,rental_id=946
947,358,rental_start,2024-12-14,rental_id=947
948,359,rental_start,2023-02-19,rental_id=948
949,359,rental_start,2023-04-17,rental_id=949
950,359,rental_start,2023-06-10,rental_id=950
951,359,rental_start,2023-07-30,rental_id=951
952,359,rental_start,2023-08-19,rental_id=952
953,360,rental_start,2024-09-11,rental_id=953
954,360,rental_start,2024-11-02,rental_id=954
955,360,rental_start,2024-12-26,rental_id=955
956,361,rental_start,2023-05-24,rental_id=956
957,361,rental_start,2023-07-23,rental_id=957
958,361,rental_start,2023-09-26,rental_id=958
959,361,rental_start,2023-11-03,rental_id=959
960,362,rental_start,2024-12-22,rental_id=960
961,363,rental_start,2021-12-11,rental_id=961
962,363,rental_start,2022-02-01,rental_id=962
963,363,rental_start,2022-03-24,rental_id=963
964,363,rental_start,2022-06-02,rental_id=964
965,363,rental_start,2022-08-06,rental_id=965
966,365,rental_start,2023-06-29,rental_id=966
967,365,rental_start,2023-08-06,rental_id=967
968,365,rental_start,2023-10-09,rental_id=968
969,367,rental_start,2021-04-15,rental_id=969
970,367,rental_start,2021-05-22,rental_id=970
971,367,rental_start,2021-07-24,rental_id=971
972,367,rental_start,2021-09-03,rental_id=972
973,367,rental_start,2021-10-23,rental_id=973
974,368,rental_start,2021-06-24,rental_id=974
975,368,rental_start,2021-07-19,rental_id=975
976,368,rental_start,2021-08-25,rental_id=976
977,368,rental_start,2021-11-04,rental_id=977
978,368,rental_start,2022-02-03,rental_id=978
979,368,rental_start,2022-02-27,rental_id=979
980,369,rental_start,2023-10-27,rental_id=980
981,369,rental_start,2023-12-06,rental_id=981
982,369,rental_start,2024-02-24,rental_id=982
983,369,rental_start,2024-03-20,rental_id=983
984,369,rental_start,2024-05-26,rental_id=984
985,369,rental_start,2024-08-09,rental_id=985
986,370,rental_start,2024-08-11,rental_id=986
987,370,rental_start,2024-10-12,rental_id=987
988,370,rental_start,2024-11-17,rental_id=988
989,374,rental_start,2022-09-16,rental_id=989
990,374,rental_start,2022-10-24,rental_id=990
991,374,rental_start,2022-12-31,rental_id=991
992,374,rental_start,2023-02-22,rental_id=992
993,374,rental_start,2023-03-28,rental_id=993
994,375,rental_start,2022-05-13,rental_id=994
995,375,rental_start,2022-06-28,rental_id=995
996,375,rental_start,2022-08-09,rental_id=996
997,375,rental_start,2022-10-04,rental_id=997
998,375,rental_start,2022-11-11,rental_id=998
999,376,rental_start,2023-06-28,rental_id=999
1000,376,rental_start,2023-07-29,rental_id=1000
1001,376,rental_start,2023-08-18,rental_id=1001
1002,376,rental_start,2023-10-01,rental_id=1002
1003,376,rental_start,2023-12-11,rental_id=1003
1004,376,rental_start,2024-02-06,rental_id=1004
1005,377,rental_start,2023-04-08,rental_id=1005
1006,377,rental_start,2023-06-20,rental_id=1006
1007,377,rental_start,2023-08-14,rental_id=1007
1008,377,rental_start,2023-10-05,rental_id=1008
1009,379,rental_start,2022-04-23,rental_id=1009
1010,379,rental_start,2022-05-21,rental_id=1010
1011,379,rental_start,2022-07-18,rental_id=1011
1012,379,rental_start,2022-09-25,rental_id=1012
1013,379,rental_start,2022-11-02,rental_id=1013
1014,379,rental_start,2022-12-28,rental_id=1014
1015,381,rental_start,2023-01-10,rental_id=1015
1016,381,rental_start,2023-03-09,rental_id=1016
1017,381,rental_start,2023-04-06,rental_id=1017
1018,381,rental_start,2023-06-18,rental_id=1018
1019,381,rental_start,2023-07-28,rental_id=1019
1020,382,rental_start,2024-12-13,rental_id=1020
1021,383,rental_start,2022-11-18,rental_id=1021
1022,383,rental_start,2022-12-29,rental_id=1022
1023,383,rental_start,2023-02-26,rental_id=1023
1024,383,rental_start,2023-04-02,rental_id=1024
1025,383,rental_start,2023-04-27,rental_id=1025
1026,383,rental_start,2023-05-17,rental_id=1026
1027,383,rental_start,2023-06-25,rental_id=1027
1028,384,rental_start,2024-07-06,rental_id=1028
1029,384,rental_start,2024-08-13,rental_id=1029
1030,384,rental_start,2024-09-09,rental_id=1030
1031,384,rental_start,2024-10-31,rental_id=1031
1032,386,rental_start,2023-03-22,rental_id=1032
1033,386,rental_start,2023-04-30,rental_id=1033
1034,386,rental_start,2023-06-07,rental_id=1034
1035,386,rental_start,2023-08-18,rental_id=1035
1036,386,rental_start,2023-10-13,rental_id=1036
1037,386,rental_start,2023-12-23,rental_id=1037
1038,387,rental_start,2024-11-20,rental_id=1038
1039,388,rental_start,2024-09-29,rental_id=1039
1040,388,rental_start,2024-12-12,rental_id=1040
1041,389,rental_start,2024-02-09,rental_id=1041
1042,389,rental_start,2024-04-22,rental_id=1042
1043,389,rental_start,2024-07-09,rental_id=1043
1044,389,rental_start,2024-08-04,rental_id=1044
1045,391,rental_start,2024-09-23,rental_id=1045
1046,391,rental_start,2024-11-19,rental_id=1046
1047,391,rental_start,2024-12-13,rental_id=1047
1048,392,rental_start,2024-08-15,rental_id=1048
1049,392,rental_start,2024-09-28,rental_id=1049
1050,392,rental_start,2024-11-07,rental_id=1050
1051,392,rental_start,2024-12-17,rental_id=1051
1052,393,rental_start,2023-12-05,rental_id=1052
1053,393,rental_start,2024-02-12,rental_id=1053
1054,393,rental_start,2024-03-22,rental_id=1054
1055,393,rental_start,2024-05-11,rental_id=1055
1056,393,rental_start,2024-06-21,rental_id=1056
1057,393,rental_start,2024-08-16,rental_id=1057
1058,395,rental_start,2023-01-31,rental_id=1058
1059,395,rental_start,2023-03-20,rental_id=1059
1060,395,rental_start,2023-04-15,rental_id=1060
1061,395,rental_start,2023-06-09,rental_id=1061
1062,395,rental_start,2023-08-16,rental_id=1062
1063,396,rental_start,2024-06-24,rental_id=1063
1064,396,rental_start,2024-08-21,rental_id=1064
1065,396,rental_start,2024-10-27,rental_id=1065
1066,396,rental_start,2024-12-02,rental_id=1066
1067,397,rental_start,2023-02-20,rental_id=1067
1068,397,rental_start,2023-04-12,rental_id=1068
1069,397,rental_start,2023-06-10,rental_id=1069
1070,397,rental_start,2023-08-08,rental_id=1070
1071,397,rental_start,2023-09-15,rental_id=1071
1072,398,rental_start,2024-08-29,rental_id=1072
1073,398,rental_start,2024-09-20,rental_id=1073
1074,398,rental_start,2024-12-14,rental_id=1074
1075,400,rental_start,2024-09-15,rental_id=1075
1076,400,rental_start,2024-10-23,rental_id=1076
1077,400,rental_start,2024-11-29,rental_id=1077
1078,401,rental_start,2024-05-15,rental_id=1078
1079,401,rental_start,2024-06-08,rental_id=1079
1080,401,rental_start,2024-06-27,rental_id=1080
1081,401,rental_start,2024-08-18,rental_id=1081
1082,401,rental_start,2024-09-24,rental_id=1082
1083,402,rental_start,2024-10-22,rental_id=1083
1084,402,rental_start,2024-11-11,rental_id=1084
1085,403,rental_start,2021-12-28,rental_id=1085
1086,403,rental_start,2022-03-10,rental_id=1086
1087,404,rental_start,2022-12-18,rental_id=1087
1088,404,rental_start,2023-01-09,rental_id=1088
1089,404,rental_start,2023-02-18,rental_id=1089
1090,404,rental_start,2023-04-30,rental_id=1090
1091,404,rental_start,2023-06-08,rental_id=1091
1092,405,rental_start,2022-11-23,rental_id=1092
1093,405,rental_start,2022-12-30,rental_id=1093
1094,405,rental_start,2023-02-21,rental_id=1094
1095,405,rental_start,2023-05-19,rental_id=1095
1096,405,rental_start,2023-06-15,rental_id=1096
1097,405,rental_start,2023-09-02,rental_id=1097
1098,406,rental_start,2024-09-07,rental_id=1098
1099,406,rental_start,2024-11-03,rental_id=1099
1100,406,rental_start,2024-12-16,rental_id=1100
1101,409,rental_start,2024-08-07,rental_id=1101
1102,409,rental_start,2024-09-17,rental_id=1102
1103,409,rental_start,2024-11-22,rental_id=1103
1104,409,rental_start,2024-12-17,rental_id=1104
1105,410,rental_start,2024-04-19,rental_id=1105
1106,410,rental_start,2024-05-26,rental_id=1106
1107,410,rental_start,2024-07-21,rental_id=1107
1108,411,rental_start,2024-08-07,rental_id=1108
1109,411,rental_start,2024-10-20,rental_id=1109
1110,411,rental_start,2024-11-15,rental_id=1110
1111,413,rental_start,2023-11-05,rental_id=1111
1112,413,rental_start,2023-12-19,rental_id=1112
1113,413,rental_start,2024-01-26,rental_id=1113
1114,413,rental_start,2024-03-20,rental_id=1114
1115,414,rental_start,2024-10-17,rental_id=1115
1116,414,rental_start,2024-12-06,rental_id=1116
1117,415,rental_start,2023-08-02,rental_id=1117
1118,415,rental_start,2023-10-12,rental_id=1118
1119,415,rental_start,2023-11-18,rental_id=1119
1120,415,rental_start,2024-02-13,rental_id=1120
1121,416,rental_start,2024-09-17,rental_id=1121
1122,416,rental_start,2024-11-24,rental_id=1122
1123,418,rental_start,2022-01-22,rental_id=1123
1124,418,rental_start,2022-03-05,rental_id=1124
1125,418,rental_start,2022-03-26,rental_id=1125
1126,418,rental_start,2022-06-10,rental_id=1126
1127,418,rental_start,2022-08-14,rental_id=1127
1128,418,rental_start,2022-10-18,rental_id=1128
1129,419,rental_start,2023-09-02,rental_id=1129
1130,419,rental_start,2023-09-26,rental_id=1130
1131,419,rental_start,2023-11-18,rental_id=1131
1132,419,rental_start,2023-12-10,rental_id=1132
1133,420,rental_start,2022-01-13,rental_id=1133
1134,420,rental_start,2022-03-04,rental_id=1134
1135,420,rental_start,2022-05-02,rental_id=1135
1136,420,rental_start,2022-05-21,rental_id=1136
1137,421,rental_start,2022-05-03,rental_id=1137
1138,421,rental_start,2022-06-16,rental_id=1138
1139,421,rental_start,2022-07-26,rental_id=1139
1140,421,rental_start,2022-09-23,rental_id=1140
1141,421,rental_start,2022-10-15,rental_id=1141
1142,421,rental_start,2022-12-12,rental_id=1142
1143,422,rental_start,2024-03-16,rental_id=1143
1144,422,rental_start,2024-04-21,rental_id=1144
1145,422,rental_start,2024-06-10,rental_id=1145
1146,422,rental_start,2024-08-02,rental_id=1146
1147,422,rental_start,2024-08-21,rental_id=1147
1148,422,rental_start,2024-10-18,rental_id=1148
1149,422,rental_start,2024-11-27,rental_id=1149
1150,423,rental_start,2022-05-01,rental_id=1150
1151,423,rental_start,2022-06-15,rental_id=1151
1152,423,rental_start,2022-08-29,rental_id=1152
1153,423,rental_start,2022-10-18,rental_id=1153
1154,424,rental_start,2024-09-10,rental_id=1154
1155,424,rental_start,2024-11-20,rental_id=1155
1156,661,rental_start,2023-05-08,rental_id=1156
1157,661,rental_start,2023-06-06,rental_id=1157
1158,661,rental_start,2023-07-05,rental_id=1158
1159,661,rental_start,2023-07-26,rental_id=1159
1160,661,rental_start,2023-09-06,rental_id=1160
1161,662,rental_start,2024-02-08,rental_id=1161
1162,662,rental_start,2024-03-04,rental_id=1162
1163,662,rental_start,2024-04-18,rental_id=1163
1164,662,rental_start,2024-05-09,rental_id=1164
1165,663,rental_start,2024-09-22,rental_id=1165
1166,663,rental_start,2024-10-20,rental_id=1166
1167,663,rental_start,2024-11-03,rental_id=1167
1168,663,rental_start,2024-11-17,rental_id=1168
1169,664,rental_start,2024-03-23,rental_id=1169
1170,664,rental_start,2024-06-04,rental_id=1170
1171,664,rental_start,2024-08-01,rental_id=1171
1172,665,rental_start,2023-09-14,rental_id=1172
1173,665,rental_start,2023-10-18,rental_id=1173
1174,665,rental_start,2023-11-12,rental_id=1174
1175,665,rental_start,2023-12-08,rental_id=1175
1176,666,rental_start,2022-02-15,rental_id=1176
1177,666,rental_start,2022-03-11,rental_id=1177
1178,666,rental_start,2022-03-31,rental_id=1178
1179,666,rental_start,2022-05-07,rental_id=1179
1180,668,rental_start,2024-08-19,rental_id=1180
1181,668,rental_start,2024-09-06,rental_id=1181
1182,668,rental_start,2024-10-04,rental_id=1182
1183,668,rental_start,2024-10-25,rental_id=1183
1184,669,rental_start,2024-03-05,rental_id=1184
1185,669,rental_start,2024-04-15,rental_id=1185
1186,669,rental_start,2024-04-30,rental_id=1186
1187,669,rental_start,2024-06-02,rental_id=1187
1188,669,rental_start,2024-09-20,rental_id=1188
1189,670,rental_start,2022-03-21,rental_id=1189
1190,670,rental_start,2022-04-12,rental_id=1190
1191,670,rental_start,2022-04-26,rental_id=1191
1192,670,rental_start,2022-06-08,rental_id=1192
1193,670,rental_start,2022-07-03,rental_id=1193
1194,671,rental_start,2024-11-01,rental_id=1194
1195,671,rental_start,2024-12-21,rental_id=1195
1196,673,rental_start,2021-11-17,rental_id=1196
1197,673,rental_start,2021-12-06,rental_id=1197
